entity_id,entity_type,name,aliases,default_state,allowed_states,annotation,pathways,subcellular_location,source_database,source_id,external_ids,is_external,is_exogenous,family_key,display_name,merged_from,complex_type,is_virtual,components,critical_components,assembly_condition,notes
molecule.ecocyc.Selenocysteine-Lyase-S-selanyl-L-Cysteine,small_molecule,a [selenocysteine lyase]-S-selenopersulfide,a [selenocysteine lyase]-S-selanyl-L-cysteine,low,absent|low|medium|high,EcoCyc compound Selenocysteine-Lyase-S-selanyl-L-Cysteine,,,EcoCyc,Selenocysteine-Lyase-S-selanyl-L-Cysteine,EcoCyc:Selenocysteine-Lyase-S-selanyl-L-Cysteine,false,true,sm:name:a selenocysteine lyase s selenopersulfide,a [selenocysteine lyase]-S-selenopersulfide,molecule.ecocyc.Selenocysteine-Lyase-S-selanyl-L-Cysteine,,,,,,
molecule.ecocyc.Tirandamycins,small_molecule,a tirandamycin,,low,absent|low|medium|high,"The tirandamycins belong to a small group of natural products based on tetramic acid, containing a 2,4-pyrrolidinedione ring system. Compounds on this gamily demonstrate extensive biological activities such as antibacterial, antiviral, antiulcerative, cytotoxic, mycotoxic, and antitumor . In addition to dienoyltetramic acid moiety, tirandamycins possess a bicyclic ketal skeleton that is also found in some other antimicrobial tetramic acid antibiotics, such as CPD-18222, CPD-18221, CPD-18224, and CPD-18223 . Tirandamycins inhibit the bacterial RNA polymerase (RNAP), and inhibit both chain initiation and chain elongation . CPD-18214 ""Tirandamycin A"" was first isolated from the terrestrial bacterium ORG-6282 , and its absolute stereochemistry was determined by X-ray diffraction shortly after . Tirandamycin A and its other congeners CPD-18216, CPD-18217, and CPD-18218 were later reisolated or discovered from TAX-67297 , the marine-derived TAX-529089 , and TAX-861528, which was isolated from South China Sea marine sediment.",,,EcoCyc,Tirandamycins,EcoCyc:Tirandamycins,false,true,sm:name:a tirandamycin,a tirandamycin,molecule.ecocyc.Tirandamycins,,,,,,
molecule.ecocyc.L-XYLOSE,small_molecule,L-xylose,L-xylo-pentose,low,absent|low|medium|high,This compound class represents a reducing sugar that exists in solution in multiple configurations. The open-chain structure shown here is provided only as a schematic illustration of chirality. Consult the appropriate class instances for information on specific ring structures and their anomeric configuration.,,,EcoCyc,L-XYLOSE,EcoCyc:L-XYLOSE|CHEBI:143528|PUBCHEM:854|LIGAND-CPD:C01510|CHEMSPIDER:831|NCI:26213|CAS:609-06-3,false,true,sm:chebi:143528,L-xylose,molecule.ecocyc.L-XYLOSE,,,,,,(C 5)
molecule.ecocyc.Radicals,small_molecule,a radical,a free radical,low,absent|low|medium|high,"Radicals are atoms, molecules, or ions that have unpaired valence electrons. In most cases, these unpaired electrons make radicals highly reactive.",,,EcoCyc,Radicals,EcoCyc:Radicals,false,true,sm:name:a radical,a radical,molecule.ecocyc.Radicals,,,,,,
molecule.ecocyc.Iso-Alpha-Bitter-Acids,small_molecule,an iso-α bitter acid,,low,absent|low|medium|high,EcoCyc compound Iso-Alpha-Bitter-Acids,,,EcoCyc,Iso-Alpha-Bitter-Acids,EcoCyc:Iso-Alpha-Bitter-Acids,false,true,sm:name:an iso bitter acid,an iso-α bitter acid,molecule.ecocyc.Iso-Alpha-Bitter-Acids,,,,,,
molecule.ecocyc.Cephalosporins,small_molecule,a cephalosporin,,low,absent|low|medium|high,"A class of β-lactam antibiotics differing from the penicillins in having a 6-membered, rather than a 5-membered, S-containing side ring.",,,EcoCyc,Cephalosporins,EcoCyc:Cephalosporins|LIGAND-CPD:C00875|CHEBI:23066,false,true,sm:chebi:23066,a cephalosporin,molecule.ecocyc.Cephalosporins,,,,,,
molecule.ecocyc.Callose,small_molecule,callose,,low,absent|low|medium|high,"Cell walls of higher plants contain callose, which is a linear homopolysaccharide made up 1-3-beta-D-Glucans with β-1,6 branches. Callose plays an important role in many processes associated with plant development and in response to environmental stimuli in the form of abiotic and biotic stresses. Callose is also a transitory component of cell plate involved in the formation of new walls during cell division. It is a structural component of plasmodesmatal canals, and is also found in developing cell walls of fibre cells and cotton seed hairs . The main enzyme in callose biosynthesis is callose synthase. The molecular mechanism underlying callose biosynthesis is still poorly understood. Molecular studies have revealed a set of genes in Arabidopsis genome that catalyze and degrade callose . 12 glucan synthase like (GSL) genes appear to be involved in male gametogenesis in Arabidopsis . Two genes, GSL1 and GSL5, are also known to play a role in pollen development and fertility . Callose is degraded by β-1,3-glucanases . See for a review.",,,EcoCyc,Callose,EcoCyc:Callose,false,true,sm:name:callose,callose,molecule.ecocyc.Callose,,,,,,
molecule.ecocyc.Alpha-Amyloses,small_molecule,α-amylose,an α-amylose,low,absent|low|medium|high,"Starch Starch is a mixture of the two polymeric carbohydrates (polysaccharides) Alpha-Amyloses and CPD-7043. Alpha-Amyloses ""α-Amylose"" contains up to several thousand glucosyl units linked almost exclusively in linear α(1->4) linkages, with very few branches of α(1->6) linkages. In CPD-7043, on the other hand, branching is common, and occurs approximately every 24-30 glucose units. Alpha-Amyloses ""α-Amylose"" accounts for 30% of starch, while CPD-7043 accounts for the other 70%.",,,EcoCyc,Alpha-Amyloses,EcoCyc:Alpha-Amyloses|METANETX:MNXM147431,false,true,sm:name:amylose,α-amylose,molecule.ecocyc.Alpha-Amyloses,,,,,,
molecule.ecocyc.Heparan-NAc-Glc-6S,small_molecule,[heparan sulfate]-α-N-acetyl-D-glucosamine 6-O-sulfate,a heparin N-acetyl-glucosamine 6-O-sulfate|[heparan sulfate] 6-O-sulfate,low,absent|low|medium|high,"Heparan-Sulfate ""Heparan sulfate"" consists of a variably sulfated repeating disaccharide unit which is composed of a hexuronic acid and a hexosamine. The most common repeating unit, which makes up around 50% of the total disaccharide units in heparan sulfate, is composed of CPD-12521 linked to CPD-12541. This compound stand for CPD-12541 sulfated at the C6 position within the context of Heparan-Sulfate, and not at the terminal non-reducing end..",,,EcoCyc,Heparan-NAc-Glc-6S,EcoCyc:Heparan-NAc-Glc-6S|SEED:cpd27234|METANETX:MNXM11795,false,true,sm:name:heparan sulfate n acetyl d glucosamine 6 o sulfate,[heparan sulfate]-α-N-acetyl-D-glucosamine 6-O-sulfate,molecule.ecocyc.Heparan-NAc-Glc-6S,,,,,,
molecule.ecocyc.Mycolipanoyl-CoA,small_molecule,a mycolipanoyl-CoA,"a (2S,4S,6S)-2,4,6-trimethyl-very-long-chain fatty acyl-CoA",low,absent|low|medium|high,"This is the acyl-CoA form of Mycolipanoic-Acids ""mycolipanoic acids"".",,,EcoCyc,Mycolipanoyl-CoA,EcoCyc:Mycolipanoyl-CoA|METANETX:MNXM164473,false,true,sm:name:a mycolipanoyl coa,a mycolipanoyl-CoA,molecule.ecocyc.Mycolipanoyl-CoA,,,,,,
molecule.ecocyc.CPD-18715,small_molecule,"2'-palmitoyl/stearoyl-2-O-sulfo-α,α-trehalose",2'-palmitoyl/stearoyl-trehalose-2 sulfate,low,absent|low|medium|high,EcoCyc compound CPD-18715,,,EcoCyc,CPD-18715,EcoCyc:CPD-18715|METANETX:MNXM164076,false,true,sm:name:2 palmitoyl stearoyl 2 o sulfo trehalose,"2'-palmitoyl/stearoyl-2-O-sulfo-α,α-trehalose",molecule.ecocyc.CPD-18715,,,,,,
molecule.ecocyc.CPD-12443,small_molecule,perillate,perillic acid|perillyl carboxylate|4-(1-methylethenyl)-1-cyclohexene-1-carboxylic acid|4-isopropenylcyclohex-1-enecarboxylic acid,low,absent|low|medium|high,EcoCyc compound CPD-12443,,,EcoCyc,CPD-12443,EcoCyc:CPD-12443|SEED:cpd08721|METANETX:MNXM2414|LIGAND-CPD:C11924|CHEMSPIDER:7822082|CHEBI:62641|PUBCHEM:9543109,false,true,sm:chebi:62641,perillate,molecule.ecocyc.CPD-12443,,,,,,(C 10)
molecule.ecocyc.Marinolic-Acids,small_molecule,a marinolic acid,a marinolate,low,absent|low|medium|high,EcoCyc compound Marinolic-Acids,,,EcoCyc,Marinolic-Acids,EcoCyc:Marinolic-Acids,false,true,sm:name:a marinolic acid,a marinolic acid,molecule.ecocyc.Marinolic-Acids,,,,,,
molecule.ecocyc.DIPHTHAMIDE,small_molecule,a diphthamide-[translation elongation factor 2],a {3-[4-(2-amino-2-carboxy-ethyl)-1H-imidazol-2-YL]-1-carbomyl-propyl}-trimethyl-ammonium|a 2-[(3R)-3-carbamoyl-3-(trimethylammonio)propyl]-L-histidyl|a 2'-[3-carboxamido-3-(trimethylammonio)propyl]-L-histidine|a peptide diphthamide|a diphthamide in eEF-2|a [translation elongation factor 2] diphthamide,low,absent|low|medium|high,"CPD-17005 Diphthamide is a unique posttranslationally modified histidine residue found only in translation elongation factor 2 (eEF-2). This factor is found in archaebacteria and all eukaryotes, but not in eubacteria, and is conserved from archaebacteria to humans. Diphthamide serves as the target for the CPLX-8048 and for Pseudomonas MONOMER-15589 ""endotoxin A"". Both toxins catalyze the transfer of ADP-ribose from NAD+ to diphthamide on eEF-2, inactivating it and halting cellular protein synthesis, causing cell death .",,,EcoCyc,DIPHTHAMIDE,EcoCyc:DIPHTHAMIDE|SEED:cpd11953|METANETX:MNXM4769|CHEBI:16692|LIGAND-CPD:C02872|PUBCHEM:25245981,false,true,sm:chebi:16692,a diphthamide-[translation elongation factor 2],molecule.ecocyc.DIPHTHAMIDE,,,,,,
molecule.ecocyc.Glycerolipid-crepenynate,small_molecule,a [glycerolipid]-crepenynate,,low,absent|low|medium|high,"CREPENYNATE Crepenynate (crepenynic acid) is a fatty acid with an 18-carbon chain containing a cis double bond at position 9 and a triple bond at position 12. Like other fatty acids, CREPENYNATE is rarely found in its free form. It is usually found Glycerolipid-crepenynate ""incorporated into a lipid"". CREPENYNATE Crepenynate makes up to 70% of the fatty acids in triacylglycerol from the seed oil of the plant TAX-72610 .",,,EcoCyc,Glycerolipid-crepenynate,EcoCyc:Glycerolipid-crepenynate|METANETX:MNXM148743,false,true,sm:name:a glycerolipid crepenynate,a [glycerolipid]-crepenynate,molecule.ecocyc.Glycerolipid-crepenynate,,,,,,
molecule.ecocyc.Steryl-Esters,small_molecule,a steryl-ester,a steroid ester|a sterol ester,low,absent|low|medium|high,"In steryl esters, one acyl chain, denoted by R1, is connected to the sterol backbone via an ester linkage on the C3 carbon. For unsaturated acyl chains, the number, location, and orientation of the double bonds will vary between individual members of this group of compounds. The subclass is determined by the aryl chain on the backbone denotated by the R2 group.",,,EcoCyc,Steryl-Esters,EcoCyc:Steryl-Esters|METANETX:MNXM5935|CHEBI:47880|LIGAND-CPD:C15506|LIGAND-CPD:C01958,false,true,sm:chebi:47880,a steryl-ester,molecule.ecocyc.Steryl-Esters,,,,,,
molecule.ecocyc.Carbohydrate-Sulfates,small_molecule,a carbohydrate sulfate,,low,absent|low|medium|high,EcoCyc compound Carbohydrate-Sulfates,,,EcoCyc,Carbohydrate-Sulfates,EcoCyc:Carbohydrate-Sulfates|CHEBI:35724,false,true,sm:chebi:35724,a carbohydrate sulfate,molecule.ecocyc.Carbohydrate-Sulfates,,,,,,
molecule.ecocyc.Dihydrocarveols,small_molecule,a dihydrocarveol,,low,absent|low|medium|high,EcoCyc compound Dihydrocarveols,,,EcoCyc,Dihydrocarveols,EcoCyc:Dihydrocarveols|METANETX:MNXM4572|LIGAND-CPD:C18017|CHEBI:50215|PUBCHEM:12072,false,true,sm:chebi:50215,a dihydrocarveol,molecule.ecocyc.Dihydrocarveols,,,,,,(C 10)
molecule.ecocyc.S-2-Haloacids,small_molecule,an (S)-2-halocarboxylate,an (S)-2-haloacid,low,absent|low|medium|high,The X in this structure represents a halogen.,,,EcoCyc,S-2-Haloacids,EcoCyc:S-2-Haloacids|SEED:cpd12024|METANETX:MNXM96149|CHEBI:15791|LIGAND-CPD:C02103,false,true,sm:chebi:15791,an (S)-2-halocarboxylate,molecule.ecocyc.S-2-Haloacids,,,,,,
molecule.ecocyc.GlcA-n-6-O-sulfoGlcNS,small_molecule,"heparan sulfate containing a glucuronate--N,6-O-disulfo-D-glucosamine disaccharide",,low,absent|low|medium|high,"Heparan sulfate is a member of the Glycosaminoglycans ""glycosaminoglycan"" family. It consists of a variably sulfated repeating disaccharide unit which is composed of a hexuronic acid and a hexosamine. The most common repeating unit, which makes up around 50% of the total disaccharide units in heparan sulfate, is composed of CPD-12521 linked to CPD-12541. This alternative unit, which is a substrate for heparanase, consists of CPD-12521 linked to N6-O-disulfo-D-glucosamine .",,,EcoCyc,GlcA-n-6-O-sulfoGlcNS,EcoCyc:GlcA-n-6-O-sulfoGlcNS|SEED:cpd27156|METANETX:MNXM18077,false,true,sm:name:heparan sulfate containing a glucuronate n 6 o disulfo d glucosamine disaccharide,"heparan sulfate containing a glucuronate--N,6-O-disulfo-D-glucosamine disaccharide",molecule.ecocyc.GlcA-n-6-O-sulfoGlcNS,,,,,,
molecule.ecocyc.ArsC-S-As-OH,small_molecule,S-arsorososulfanethiol-[arsenate reductase],,low,absent|low|medium|high,EcoCyc compound ArsC-S-As-OH,,,EcoCyc,ArsC-S-As-OH,EcoCyc:ArsC-S-As-OH,false,true,sm:name:s arsorososulfanethiol arsenate reductase,S-arsorososulfanethiol-[arsenate reductase],molecule.ecocyc.ArsC-S-As-OH,,,,,,
molecule.ecocyc.Hemiterpenes,small_molecule,a hemiterpene,,low,absent|low|medium|high,"Terpenoids Terpenoids make up a very large family of natural products containing more than 50,000 structurally diverse compounds. They are categorized by the number of C5 isoprene units as follows: Hemiterpenes Hemiterpenoids (one C5 unit), Monoterpenes monoterpenoids (C10; two C5 units), Sesquiterpenes sesquiterpenoids (C15; three C5 units), Diterpenes diterpenoids (C20; four C5 units), Sesterterpenes sesterterpenoids (C25; five C5 units), Triterpenes triterpenoids (C30; six C5 units), C35-Terpenes ""sesquarterpenoids"" (C35; seven C5 units), and Tetraterpenes tetraterpenoids (C40; eight C5 units).",,,EcoCyc,Hemiterpenes,EcoCyc:Hemiterpenes|CHEBI:35188,false,true,sm:chebi:35188,a hemiterpene,molecule.ecocyc.Hemiterpenes,,,,,,
molecule.ecocyc.Methyl-esters,small_molecule,a methyl ester,,low,absent|low|medium|high,EcoCyc compound Methyl-esters,,,EcoCyc,Methyl-esters,EcoCyc:Methyl-esters|CHEBI:25248,false,true,sm:chebi:25248,a methyl ester,molecule.ecocyc.Methyl-esters,,,,,,
molecule.ecocyc.Prostaglandins,small_molecule,a prostaglandin,,low,absent|low|medium|high,The term prostanoid is used to describe a subclass of Icosanoids icosanoids that includes the Prostaglandins prostaglandins and the Thromboxanes thromboxanes. These lipid compounds are derived from the ω-6 essential fatty acid ARACHIDONIC_ACID. Every prostanoid contains 20 carbon atoms with an internal carbon ring structure. Prostaglandins are messenger molecules produced de novo by most tissues and organs that act in an autocrine or paracrine fashion to mediate both homeostatic and inflammatory reactions. The name prostaglandin derives from the fact that initially it was thought to be present mainly in prostate secretions. See also PWY66-374.,,,EcoCyc,Prostaglandins,EcoCyc:Prostaglandins,false,true,sm:name:a prostaglandin,a prostaglandin,molecule.ecocyc.Prostaglandins,,,,,,
molecule.ecocyc.CPD-26208,small_molecule,glycerophosphoinositol,1-(sn-glycerophospho)-1D-myo-inositol|GPI|1-glyceryl-1-myo-Inosityl Phosphate,low,absent|low|medium|high,"CPD-26208 Glycerophosphoinositol (GPI) is an ionic compatible solute only found thus far in hyperthermophilic bacteria and archaea of the genera TAX-2713 and TAX-2233, respectively . Different stereoisomers of this compound accumulate in archaea and bacteria, respectively. In bacteria, the first enzyme of the pathway, EC-2.7.7.39, has a storng or absolute preference for GLYCEROL-3P, leading to production of CPD-541. In archaea, the comparable enzyme has a preference for SN-GLYCEROL-1-PHOSPHATE, resulting in formation of CPD-26207 .",,,EcoCyc,CPD-26208,EcoCyc:CPD-26208,false,true,sm:name:glycerophosphoinositol,glycerophosphoinositol,molecule.ecocyc.CPD-26208,,,,,,(C 9)
molecule.ecocyc.CPD-12378,small_molecule,melanochrome,,low,absent|low|medium|high,"Spectroscopic studies of the biosynthesis of CPD-12379 showed that it takes place in three chromophoric phases. The first phase corresponds to the formation of a red pigment (λmax 475 nm), L-DOPACHROME. The second phase corresponds to a purple intermediate, which was designated CPD-12378, with a broad absorption maximum at 540 nm, and the third phase is characterized by a general absorption due to CPD-12379 . Chemical analysis of CPD-12378 suggests that it is composed of different oligomers (mostly dimers and trimers) of DIHYDROXYINDOLE (DHI) and 56-DIHYDROXYINDOLE-2-CARBOXYLATE linked by 2-4' and 2-7' linkages .",,,EcoCyc,CPD-12378,EcoCyc:CPD-12378|SEED:cpd23380|METANETX:MNXM11170,false,true,sm:name:melanochrome,melanochrome,molecule.ecocyc.CPD-12378,,,,,,
molecule.ecocyc.L-rhamnopyranose,small_molecule,L-rhamnopyranose,,low,absent|low|medium|high,"This compound stands for a mixture of RHAMNOSE and CPD0-1112. In most cases, each of these compounds mutarotates quickly to form a mixture of the two, and thus it is the general rule to use this non-specific form in reactions unless it is specifically known that an enzyme can accept only one of the forms.",,,EcoCyc,L-rhamnopyranose,EcoCyc:L-rhamnopyranose,false,true,sm:name:l rhamnopyranose,L-rhamnopyranose,molecule.ecocyc.L-rhamnopyranose,,,,,,(C 6)
molecule.ecocyc.N-tetrasaccharide-protein-H-volcanii,small_molecule,an [H. volcanii protein]-L-asparagine-[tetrasaccharide],methyl-O-4-β-D-GlcA-(1→4)-α-D-GalA-(1→4)-β-D-GlcA-(1→4)-β-D-Glc-Asn-[protein],low,absent|low|medium|high,"The pentasaccharide decorating at least four ASN residues of the TAX-2246 S-layer glycoprotein (namely Asn-13, Asn-83, Asn-274 and Asn-279) is composed of β-D-Man-(1→2)-[methyl-O-4]-β-D-GlcA-(1→4)-α-D-GalA-(1→4)-β-D-GlcA-(1→4)-β-D-Glc-Asn-[protein] .",,,EcoCyc,N-tetrasaccharide-protein-H-volcanii,EcoCyc:N-tetrasaccharide-protein-H-volcanii|METANETX:MNXM148055,false,true,sm:name:an h volcanii protein l asparagine tetrasaccharide,an [H. volcanii protein]-L-asparagine-[tetrasaccharide],molecule.ecocyc.N-tetrasaccharide-protein-H-volcanii,,,,,,
molecule.ecocyc.Monobactams,small_molecule,a monobactam,,low,absent|low|medium|high,"A class of β-lactam antibiotics that lack the double ring construction of the traditional β-lactam antibiotics. Monolactams are not sensitive to metallo-β-lactamases . CPD-9235 Aztreonam is a U.S. Food and Drug Administration-approved monobactam in clinical use, and has proved efficacious in the clinical treatment of many multidrug-resistant infections, eradicating those caused by bacteria resistant to the most broadly active antibiotics, including meropenem, vancomycin, and imipenem .",,,EcoCyc,Monobactams,EcoCyc:Monobactams|CHEBI:50695,false,true,sm:chebi:50695,a monobactam,molecule.ecocyc.Monobactams,,,,,,
molecule.ecocyc.Phenolphthiodiolone-B,small_molecule,a phenolphthiodiolone B,,low,absent|low|medium|high,"Phenolphthiodiolone Phenolphthiodiolones are intermediates in Phenolphthiocerols phenolphthiocerol biosynthesis. Phenolphthiocerol glycolipids have been found in many Mycobacterium species, including TAX-1769, TAX-1768, TAX-1765, TAX-1781, and TAX-78331 . Two types of phenolphthiodiolone exist. In Phenolphthiodiolone-A ""phenolphthiodiolone A"" the oxo and the methyl groups are attached at positions 3 and 4, respectively, and the hydroxyl groups are at positions 9 and 11. In Phenolphthiodiolone-B ""phenolphthiodiolone B"" a methyl group is missing from the beginning of the molecule, and thus the oxo and methyl groups are attached at positions 2 and 3, respectively, and the hydroxyl groups are at positions 8 and 10.",,,EcoCyc,Phenolphthiodiolone-B,EcoCyc:Phenolphthiodiolone-B,false,true,sm:name:a phenolphthiodiolone b,a phenolphthiodiolone B,molecule.ecocyc.Phenolphthiodiolone-B,,,,,,
molecule.ecocyc.SgcC2-3-chloro-5-hydroxy-beta-tyrosine,small_molecule,(S)-3-chloro-5-hydroxy-β-tyrosyl-[SgcC2],"(3S)-3-amino-3-(3-chloro-4,5-dihydroxyphenyl)propanoyl-[peptidyl-carrier protein SgcC2]",low,absent|low|medium|high,EcoCyc compound SgcC2-3-chloro-5-hydroxy-beta-tyrosine,,,EcoCyc,SgcC2-3-chloro-5-hydroxy-beta-tyrosine,EcoCyc:SgcC2-3-chloro-5-hydroxy-beta-tyrosine|METANETX:MNXM165367,false,true,sm:name:s 3 chloro 5 hydroxy tyrosyl sgcc2,(S)-3-chloro-5-hydroxy-β-tyrosyl-[SgcC2],molecule.ecocyc.SgcC2-3-chloro-5-hydroxy-beta-tyrosine,,,,,,
molecule.ecocyc.2-Prime-Hydroxyisoflavones,small_molecule,a 2'-hydroxyisoflavone,,low,absent|low|medium|high,EcoCyc compound 2-Prime-Hydroxyisoflavones,,,EcoCyc,2-Prime-Hydroxyisoflavones,EcoCyc:2-Prime-Hydroxyisoflavones|SEED:cpd01869|METANETX:MNXM34235|CHEBI:28206|PUBCHEM:439849|LIGAND-CPD:C02921,false,true,sm:chebi:28206,a 2'-hydroxyisoflavone,molecule.ecocyc.2-Prime-Hydroxyisoflavones,,,,,,
molecule.ecocyc.SAMP-C-Terminal-adenylate,small_molecule,a carboxyadenylated [SAMP] C-terminal glycine,,low,absent|low|medium|high,"Archaea have a mechanism of protein post-translational modification, termed SAMPylation, that shares many biochemical features with the ubiquitination system of eukaryotes. The archaeal equivalents of ubiquitin have been named Small Archaeal Modifier Proteins (SAMPs). Like ubiquitin, these proteins possess a β-grasp fold and carboxy-terminal diglycine motif, and as in ubiquitination, the C-terminal carboxylate forms an isopeptide bond with the ε-amino group of lysine residues on target proteins . The C-terminal glycine of SAMP2 can form a bond with a lysine residue of another SAMP2 molecule, forming poly-SAMP chains, as in the case of polyubiquitination. This structure shows the C-terminal glycine residue of SAMP forming a covalent bond with adenylate, an intermediate in the reaction catalyzed by EC-6.2.1.55.",,,EcoCyc,SAMP-C-Terminal-adenylate,EcoCyc:SAMP-C-Terminal-adenylate,false,true,sm:name:a carboxyadenylated samp c terminal glycine,a carboxyadenylated [SAMP] C-terminal glycine,molecule.ecocyc.SAMP-C-Terminal-adenylate,,,,,,
molecule.ecocyc.Ansamycins,small_molecule,an ansamycin,,low,absent|low|medium|high,"Ansamycins Ansamycins are a class of bacterial secondary metabolites that includes several important antibiotics such as the Streptovaricins streptovaricins and Rifamycins rifamycins. They are named ansamycins (from the Latin ansa, handle) because of their unique structure, which consists of an aromatic moiety bridged at nonadjacent positions by a polyketide-derived aliphatic chain through an amide linkage . The different members of the ansamycin family differ mainly in their aromatic moiety, which can include a naphthalene ring, a naphthoquinone ring, a benzene ring or or a benzoquinone ring. Beyond their interesting structures, the ansamycins display a number of significant bioactivities including RNA polymerase inhibition , heat shock protein HSP90 inhibition , and antiproliferation activities .",,,EcoCyc,Ansamycins,EcoCyc:Ansamycins,false,true,sm:name:an ansamycin,an ansamycin,molecule.ecocyc.Ansamycins,,,,,,
molecule.ecocyc.Bile-acids,small_molecule,a bile acid,,low,absent|low|medium|high,"Bile (or gall) is a dark green to yellowish brown fluid, produced by the liver of most vertebrates, that aids the digestion of lipids in the small intestine . In humans bile is produced continuously by the liver and stored and concentrated in the gall bladder. After eating, the bile is discharged into the the first section of the small intestine (the duodenum). The main active ingredient (about 0.7%) of the bile is bile acids. Bile acids are classified into primary and secondary. The primary bile acids are produced in the liver from CHOLESTEROL, while the secondary bile acids are produced by gut bacteria that modify the primary acids. About half of the cholesterol produced in the body is used for bile acid synthesis. The primary bile acids are conjugated in the liver with GLY or TAURINE before secretion into the bile. The structures and proportions of the different bile acids vary among different species . Bile acids also act as steroid hormones through their interaction with receptors encoded by the NR1H4 and GPBAR1 genes .",,,EcoCyc,Bile-acids,EcoCyc:Bile-acids|CHEBI:3098,false,true,sm:chebi:3098,a bile acid,molecule.ecocyc.Bile-acids,,,,,,
molecule.ecocyc.Glyco-CT-Substituents,small_molecule,Glyco-CT Substituents,,low,absent|low|medium|high,EcoCyc compound Glyco-CT-Substituents,,,EcoCyc,Glyco-CT-Substituents,EcoCyc:Glyco-CT-Substituents,false,true,sm:name:glyco ct substituents,Glyco-CT Substituents,molecule.ecocyc.Glyco-CT-Substituents,,,,,,
molecule.ecocyc.L-xylopyranose,small_molecule,L-xylopyranose,,low,absent|low|medium|high,"This compound stands for a mixture of CPD-21258 and CPD-21257. In most cases, each of these compounds mutarotates quickly to form a mixture of the two, and thus it is the general rule to use this non-specific form in reactions unless it is specifically known that an enzyme can accept only one of the forms.",,,EcoCyc,L-xylopyranose,EcoCyc:L-xylopyranose|METANETX:MNXM59593|CHEBI:59275,false,true,sm:chebi:59275,L-xylopyranose,molecule.ecocyc.L-xylopyranose,,,,,,(C 5)
molecule.ecocyc.Cardanols,small_molecule,a cardanol,,low,absent|low|medium|high,"Cardanols are a group of related phenols obtained from Anacardic-Acid ""anacardic acids"", a common component of cashew nutshells with anitibacterial activity, that consists of a CPD-110 core substituted by saturated or unsaturated alkyl chains of 15-17 carbons. Heating anacardic acids results in decarboxylation and their conversion to cardanols without destroying their activity. The most common form of cardanol is CPD-14641.",,,EcoCyc,Cardanols,EcoCyc:Cardanols,false,true,sm:name:a cardanol,a cardanol,molecule.ecocyc.Cardanols,,,,,,
molecule.ecocyc.Wnt-Protein-O-9Z-hexadecenoyl-L-serine,small_molecule,a [Wnt protein]-O-palmitoleoyl-L-serine,a [Wnt protein]-O-(9Z)-hexadecenoyl-L-serine,low,absent|low|medium|high,EcoCyc compound Wnt-Protein-O-9Z-hexadecenoyl-L-serine,,,EcoCyc,Wnt-Protein-O-9Z-hexadecenoyl-L-serine,EcoCyc:Wnt-Protein-O-9Z-hexadecenoyl-L-serine|METANETX:MNXM147967,false,true,sm:name:a wnt protein o palmitoleoyl l serine,a [Wnt protein]-O-palmitoleoyl-L-serine,molecule.ecocyc.Wnt-Protein-O-9Z-hexadecenoyl-L-serine,,,,,,
molecule.ecocyc.PROCOLLAGEN-L-PROLINE,small_molecule,a [procollagen]-L-proline,,low,absent|low|medium|high,EcoCyc compound PROCOLLAGEN-L-PROLINE,,,EcoCyc,PROCOLLAGEN-L-PROLINE,EcoCyc:PROCOLLAGEN-L-PROLINE|SEED:cpd11811|METANETX:MNXM92609|LIGAND-CPD:C01078,false,true,sm:name:a procollagen l proline,a [procollagen]-L-proline,molecule.ecocyc.PROCOLLAGEN-L-PROLINE,,,,,,
molecule.ecocyc.CPD-9396,small_molecule,ascarylose,"3,6-dideoxy-L-mannose|3,6-dideoxy-L-arabino-hexose",low,absent|low|medium|high,Ascarylose is a reducing sugar that exists in solution in multiple configurations. The open-chain structure shown here is provided only as a schematic illustration of chirality. Consult the appropriate class instances for information on specific ring structures and their anomeric configuration.,,,EcoCyc,CPD-9396,EcoCyc:CPD-9396|CHEBI:30944,false,true,sm:chebi:30944,ascarylose,molecule.ecocyc.CPD-9396,,,,,,(C 6)
molecule.ecocyc.Sphing-8Z-enine-ceramides,small_molecule,a sphing-8(Z)-enine-ceramide,,low,absent|low|medium|high,"The predominant long-chain base in animal ceramides is sphingosine, which is only present in trace amount in plant ceramides. In contrast, sphinganine, 4-hydroxysphinganine, and 4-hydroxy-8-sphingenine are the prevalent long-chain bases in plants. The acyl chain of plant ceramides contains alpha-hydroxylated very long chain fatty acids. The plant ceramide (IV) in MetaCyc represents plant ceramides with 4-hydroxy-8-sphingenine as the long-chain base.",,,EcoCyc,Sphing-8Z-enine-ceramides,EcoCyc:Sphing-8Z-enine-ceramides,false,true,sm:name:a sphing 8 z enine ceramide,a sphing-8(Z)-enine-ceramide,molecule.ecocyc.Sphing-8Z-enine-ceramides,,,,,,
molecule.ecocyc.CANNABINOIDS,small_molecule,a cannabinoid,,low,absent|low|medium|high,"Cannabinoid are a diverse group of pharmacologically active secondary metabolites. While they are named after the Cannabis plant, which forms many of these compounds, some cannabinoids are produced natively by humans and animals.",,,EcoCyc,CANNABINOIDS,EcoCyc:CANNABINOIDS|CHEBI:67194,false,true,sm:chebi:67194,a cannabinoid,molecule.ecocyc.CANNABINOIDS,,,,,,
